symbol,price,action_day,time,volume,turnover,bsflag,record_id,order_kind,function_code,ask_order_id,bid_order_id,channel,direction,datetime
000004.SZ,13.020000,20240308,94909230,300,3906,66,7205193,0,48,7202996,7205192,2013,1,20240308094909230
000004.SZ,13.020000,20240308,94909230,100,1302,66,7205198,0,48,7202996,7205197,2013,1,20240308094909230
000004.SZ,13.020000,20240308,94909270,300,3906,66,7205333,0,48,7202996,7205332,2013,1,20240308094909270
000004.SZ,13.020000,20240308,94909270,200,2604,66,7205338,0,48,7202996,7205337,2013,1,20240308094909270
000004.SZ,13.020000,20240308,94909280,200,2604,66,7205406,0,48,7202996,7205405,2013,1,20240308094909280
000004.SZ,0.000000,20240308,94910050,300,0,32,7208277,0,67,0,6778925,2013,0,20240308094910050
000004.SZ,0.000000,20240308,94913660,1100,0,32,7223468,0,67,1100884,0,2013,0,20240308094913660
000004.SZ,0.000000,20240308,94914270,3000,0,32,7226311,0,67,7167227,0,2013,0,20240308094914270
000004.SZ,13.020000,20240308,94917640,10800,140616,66,7240523,0,48,7202996,7240522,2013,1,20240308094917640
000004.SZ,13.020000,20240308,94917640,400,5208,66,7240524,0,48,7215835,7240522,2013,1,20240308094917640
000004.SZ,13.020000,20240308,94917640,200,2604,66,7240525,0,48,7217910,7240522,2013,1,20240308094917640
000004.SZ,0.000000,20240308,94917710,7500,0,32,7240848,0,67,4627785,0,2013,0,20240308094917710
000004.SZ,13.020000,20240308,94922530,3000,39060,83,7264705,0,48,7264704,7240522,2013,2,20240308094922530
000004.SZ,0.000000,20240308,94922960,400,0,32,7266331,0,67,0,7182270,2013,0,20240308094922960
000004.SZ,0.000000,20240308,94923490,2500,0,32,7268523,0,67,7205123,0,2013,0,20240308094923490
000004.SZ,13.030000,20240308,94923820,100,1303,66,7269458,0,48,7265521,7269457,2013,1,20240308094923820
000004.SZ,0.000000,20240308,94923820,2000,0,32,7269473,0,67,0,6808945,2013,0,20240308094923820
000004.SZ,13.020000,20240308,94926110,500,6510,83,7278634,0,48,7278633,7240522,2013,2,20240308094926110
000004.SZ,0.000000,20240308,94928220,100,0,32,7286864,0,67,6804264,0,2013,0,20240308094928220
000004.SZ,13.020000,20240308,94928230,300,3906,83,7286902,0,48,7286901,7240522,2013,2,20240308094928230
000004.SZ,13.020000,20240308,94928230,900,11718,83,7286903,0,48,7286901,7269809,2013,2,20240308094928230
000004.SZ,0.000000,20240308,94928610,800,0,32,7288324,0,67,97221,0,2013,0,20240308094928610
000004.SZ,0.000000,20240308,94928640,500,0,32,7288424,0,67,0,7193512,2013,0,20240308094928640
000004.SZ,0.000000,20240308,94928790,300,0,32,7288848,0,67,0,4503177,2013,0,20240308094928790
000004.SZ,13.030000,20240308,94928820,100,1303,66,7288956,0,48,7265521,7288955,2013,1,20240308094928820
000004.SZ,13.030000,20240308,94928820,100,1303,66,7288957,0,48,7283588,7288955,2013,1,20240308094928820
000004.SZ,13.040000,20240308,94928820,300,3912,66,7288958,0,48,7226481,7288955,2013,1,20240308094928820
000004.SZ,0.000000,20240308,94930820,900,0,32,7296376,0,67,41735,0,2013,0,20240308094930820
000004.SZ,13.020000,20240308,94931080,2100,27342,66,7297470,0,48,7291794,7297469,2013,1,20240308094931080
000004.SZ,13.020000,20240308,94931080,400,5208,66,7297471,0,48,7292323,7297469,2013,1,20240308094931080
000004.SZ,13.020000,20240308,94932130,200,2604,66,7301535,0,48,7292323,7301534,2013,1,20240308094932130
000004.SZ,13.020000,20240308,94932130,400,5208,66,7301536,0,48,7294302,7301534,2013,1,20240308094932130
000004.SZ,13.030000,20240308,94934920,200,2606,83,7314394,0,48,7314393,7301534,2013,2,20240308094934920
000004.SZ,13.040000,20240308,94939140,200,2608,66,7329910,0,48,7226481,7329909,2013,1,20240308094939140
000004.SZ,13.040000,20240308,94939140,1800,23472,66,7329911,0,48,7303912,7329909,2013,1,20240308094939140
000004.SZ,0.000000,20240308,94940180,900,0,32,7333914,0,67,0,5954674,2013,0,20240308094940180
000004.SZ,13.040000,20240308,94940360,200,2608,66,7334581,0,48,7303912,7334580,2013,1,20240308094940360
000004.SZ,13.040000,20240308,94940930,1600,20864,66,7336570,0,48,7303912,7336569,2013,1,20240308094940930
000004.SZ,13.040000,20240308,94940930,600,7824,66,7336571,0,48,7311829,7336569,2013,1,20240308094940930
000004.SZ,13.040000,20240308,94940930,400,5216,66,7336572,0,48,7312144,7336569,2013,1,20240308094940930
000004.SZ,13.040000,20240308,94940930,100,1304,66,7336573,0,48,7319738,7336569,2013,1,20240308094940930
000004.SZ,13.030000,20240308,94941910,200,2606,83,7339737,0,48,7339736,7301534,2013,2,20240308094941910
000004.SZ,13.030000,20240308,94941910,300,3909,83,7339738,0,48,7339736,7324873,2013,2,20240308094941910
000004.SZ,13.030000,20240308,94941910,400,5212,83,7339739,0,48,7339736,7335960,2013,2,20240308094941910
000004.SZ,13.030000,20240308,94942010,200,2606,83,7339981,0,48,7339980,7335960,2013,2,20240308094942010
000004.SZ,0.000000,20240308,94943210,500,0,32,7344289,0,67,0,7203235,2013,0,20240308094943210
000004.SZ,13.040000,20240308,94943860,100,1304,66,7346649,0,48,7319738,7346648,2013,1,20240308094943860
000004.SZ,0.000000,20240308,94943980,400,0,32,7346941,0,67,7272082,0,2013,0,20240308094943980
000004.SZ,13.030000,20240308,94944110,1000,13030,83,7347334,0,48,7347333,7335960,2013,2,20240308094944110
000004.SZ,0.000000,20240308,94944960,900,0,32,7349859,0,67,0,4315262,2013,0,20240308094944960
000004.SZ,0.000000,20240308,94946100,2400,0,32,7353885,0,67,6888139,0,2013,0,20240308094946100
000004.SZ,13.040000,20240308,94946710,100,1304,66,7356308,0,48,7319738,7356307,2013,1,20240308094946710
000004.SZ,0.000000,20240308,94948700,200,0,32,7362806,0,67,5687594,0,2013,0,20240308094948700
000004.SZ,0.000000,20240308,94949660,100,0,32,7366000,0,67,0,7311310,2013,0,20240308094949660
000004.SZ,13.050000,20240308,94954250,100,1305,66,7379862,0,48,7158152,7379861,2013,1,20240308094954250
000004.SZ,0.000000,20240308,94955320,300,0,32,7383768,0,67,0,7370012,2013,0,20240308094955320
000004.SZ,0.000000,20240308,94955510,500,0,32,7384364,0,67,3796258,0,2013,0,20240308094955510
000004.SZ,0.000000,20240308,94955550,800,0,32,7384499,0,67,0,7080009,2013,0,20240308094955550
000004.SZ,13.050000,20240308,94956760,500,6525,66,7388218,0,48,7168993,7388217,2013,1,20240308094956760
000004.SZ,13.050000,20240308,94956760,200,2610,66,7388219,0,48,7203908,7388217,2013,1,20240308094956760
000004.SZ,13.050000,20240308,94956760,400,5220,66,7388220,0,48,7229400,7388217,2013,1,20240308094956760
000004.SZ,13.050000,20240308,94956760,400,5220,66,7388221,0,48,7295581,7388217,2013,1,20240308094956760
000004.SZ,13.050000,20240308,94956760,300,3915,66,7388222,0,48,7330416,7388217,2013,1,20240308094956760
000004.SZ,13.050000,20240308,94956760,400,5220,66,7388223,0,48,7364475,7388217,2013,1,20240308094956760
000004.SZ,13.050000,20240308,94956760,100,1305,66,7388224,0,48,7385326,7388217,2013,1,20240308094956760
000004.SZ,13.040000,20240308,94958050,100,1304,83,7393319,0,48,7393318,7356307,2013,2,20240308094958050
000004.SZ,13.040000,20240308,94958670,200,2608,83,7395553,0,48,7395552,7356307,2013,2,20240308094958670
000004.SZ,13.040000,20240308,94958670,400,5216,83,7395554,0,48,7395552,7358206,2013,2,20240308094958670
000004.SZ,13.040000,20240308,94958670,100,1304,83,7395555,0,48,7395552,7367837,2013,2,20240308094958670
000004.SZ,13.040000,20240308,94958670,300,3912,83,7395556,0,48,7395552,7374427,2013,2,20240308094958670
000004.SZ,0.000000,20240308,94959560,300,0,32,7398176,0,67,7378266,0,2013,0,20240308094959560
000004.SZ,13.040000,20240308,95000830,100,1304,83,7404411,0,48,7404410,7374427,2013,2,20240308095000830
000004.SZ,13.040000,20240308,95000830,100,1304,83,7404412,0,48,7404410,7390377,2013,2,20240308095000830
000004.SZ,13.040000,20240308,95000830,100,1304,83,7404413,0,48,7404410,7397972,2013,2,20240308095000830
000004.SZ,0.000000,20240308,95000830,800,0,32,7404451,0,67,0,4892557,2013,0,20240308095000830
000004.SZ,0.000000,20240308,95000840,1200,0,32,7404452,0,67,0,2628445,2013,0,20240308095000840
000004.SZ,13.030000,20240308,95001440,300,3909,83,7407398,0,48,7407397,7335960,2013,2,20240308095001440
000004.SZ,13.030000,20240308,95001440,500,6515,83,7407399,0,48,7407397,7368352,2013,2,20240308095001440
000004.SZ,0.000000,20240308,95001900,600,0,32,7409434,0,67,5989799,0,2013,0,20240308095001900
000004.SZ,0.000000,20240308,95002240,200,0,32,7410835,0,67,7161284,0,2013,0,20240308095002240
000004.SZ,13.040000,20240308,95002640,100,1304,66,7412174,0,48,7405692,7412173,2013,1,20240308095002640
000004.SZ,13.040000,20240308,95002640,100,1304,66,7412175,0,48,7407331,7412173,2013,1,20240308095002640
000004.SZ,13.040000,20240308,95002640,100,1304,66,7412176,0,48,7409965,7412173,2013,1,20240308095002640
000004.SZ,13.050000,20240308,95002640,900,11745,66,7412177,0,48,7385326,7412173,2013,1,20240308095002640
000004.SZ,13.050000,20240308,95002640,800,10440,66,7412178,0,48,7399187,7412173,2013,1,20240308095002640
000004.SZ,0.000000,20240308,95003710,600,0,32,7416882,0,67,0,7131044,2013,0,20240308095003710
000004.SZ,0.000000,20240308,95003940,500,0,32,7417816,0,67,0,5498009,2013,0,20240308095003940
000004.SZ,0.000000,20240308,95005280,3000,0,32,7424537,0,67,7353601,0,2013,0,20240308095005280
000004.SZ,0.000000,20240308,95008100,900,0,32,7436414,0,67,7399187,0,2013,0,20240308095008100
000004.SZ,0.000000,20240308,95008450,1500,0,32,7438113,0,67,0,6775221,2013,0,20240308095008450
000004.SZ,0.000000,20240308,95008530,3700,0,32,7438439,0,67,0,7117912,2013,0,20240308095008530
000004.SZ,13.040000,20240308,95009030,1900,24776,66,7439885,0,48,7426471,7439884,2013,1,20240308095009030
000004.SZ,13.040000,20240308,95009030,200,2608,66,7439886,0,48,7430738,7439884,2013,1,20240308095009030
000004.SZ,0.000000,20240308,95011640,2600,0,32,7450300,0,67,98314,0,2013,0,20240308095011640
000004.SZ,0.000000,20240308,95011820,2200,0,32,7450922,0,67,0,7438031,2013,0,20240308095011820
000004.SZ,13.040000,20240308,95011870,600,7824,83,7451095,0,48,7451094,7439884,2013,2,20240308095011870
000004.SZ,13.040000,20240308,95014620,2000,26080,83,7463254,0,48,7463253,7439884,2013,2,20240308095014620
000004.SZ,0.000000,20240308,95015010,100,0,32,7464361,0,67,0,5953469,2013,0,20240308095015010
000004.SZ,13.050000,20240308,95015100,200,2610,66,7464793,0,48,7404788,7464792,2013,1,20240308095015100
000004.SZ,0.000000,20240308,95015610,1900,0,32,7467432,0,67,0,7436614,2013,0,20240308095015610
000004.SZ,13.040000,20240308,95017420,100,1304,83,7475573,0,48,7475572,7439884,2013,2,20240308095017420
000004.SZ,13.050000,20240308,95021670,200,2610,66,7491065,0,48,7404788,7491064,2013,1,20240308095021670
000004.SZ,13.050000,20240308,95021670,700,9135,66,7491066,0,48,7406931,7491064,2013,1,20240308095021670
000004.SZ,13.050000,20240308,95021670,100,1305,66,7491067,0,48,7409048,7491064,2013,1,20240308095021670
000004.SZ,0.000000,20240308,95024750,4000,0,32,7502551,0,67,0,4561805,2013,0,20240308095024750
000004.SZ,13.040000,20240308,95027270,600,7824,83,7512789,0,48,7512788,7439884,2013,2,20240308095027270
000004.SZ,13.040000,20240308,95027500,3000,39120,83,7513965,0,48,7513964,7439884,2013,2,20240308095027500
000004.SZ,13.040000,20240308,95028160,4900,63896,83,7517133,0,48,7517132,7439884,2013,2,20240308095028160
000004.SZ,13.040000,20240308,95029770,100,1304,83,7524262,0,48,7524261,7522579,2013,2,20240308095029770
000004.SZ,13.040000,20240308,95032450,500,6520,66,7536083,0,48,7530651,7536082,2013,1,20240308095032450
000004.SZ,0.000000,20240308,95035720,400,0,32,7549716,0,67,7530651,0,2013,0,20240308095035720
000004.SZ,0.000000,20240308,95037370,1000,0,32,7556256,0,67,6315204,0,2013,0,20240308095037370
000004.SZ,0.000000,20240308,95037580,100,0,32,7557160,0,67,7474461,0,2013,0,20240308095037580
000004.SZ,0.000000,20240308,95038440,1300,0,32,7560243,0,67,7096419,0,2013,0,20240308095038440
000004.SZ,13.030000,20240308,95038500,100,1303,83,7560529,0,48,7560528,7368352,2013,2,20240308095038500
000004.SZ,13.030000,20240308,95038720,100,1303,83,7561243,0,48,7561242,7370417,2013,2,20240308095038720
000004.SZ,13.040000,20240308,95039380,200,2608,66,7563923,0,48,7539711,7563922,2013,1,20240308095039380
000004.SZ,13.040000,20240308,95039380,200,2608,66,7563924,0,48,7539715,7563922,2013,1,20240308095039380
000004.SZ,13.040000,20240308,95039380,600,7824,66,7563925,0,48,7540556,7563922,2013,1,20240308095039380
000004.SZ,0.000000,20240308,95039700,100,0,32,7565241,0,67,5478352,0,2013,0,20240308095039700
000004.SZ,0.000000,20240308,95039740,1000,0,32,7565445,0,67,7538796,0,2013,0,20240308095039740
000004.SZ,13.030000,20240308,95039840,800,10424,83,7565739,0,48,7565738,7370417,2013,2,20240308095039840
000004.SZ,13.030000,20240308,95039840,100,1303,83,7565740,0,48,7565738,7387163,2013,2,20240308095039840
000004.SZ,0.000000,20240308,95041320,4000,0,32,7571819,0,67,214279,0,2013,0,20240308095041320
000004.SZ,0.000000,20240308,95042030,100,0,32,7574158,0,67,0,3737821,2013,0,20240308095042030
000004.SZ,0.000000,20240308,95043560,500,0,32,7581138,0,67,726924,0,2013,0,20240308095043560
000004.SZ,13.030000,20240308,95044770,3200,41696,66,7585524,0,48,7565738,7585523,2013,1,20240308095044770
000004.SZ,0.000000,20240308,95045510,400,0,32,7588840,0,67,7540556,0,2013,0,20240308095045510
000004.SZ,0.000000,20240308,95045590,400,0,32,7589227,0,67,0,5382007,2013,0,20240308095045590
000004.SZ,13.030000,20240308,95045860,400,5212,66,7590278,0,48,7565738,7590277,2013,1,20240308095045860
000004.SZ,13.030000,20240308,95045860,600,7818,66,7590279,0,48,7576744,7590277,2013,1,20240308095045860
000004.SZ,0.000000,20240308,95045870,1100,0,32,7590300,0,67,0,7576766,2013,0,20240308095045870
000004.SZ,0.000000,20240308,95045870,1900,0,32,7590301,0,67,0,7576767,2013,0,20240308095045870
000004.SZ,0.000000,20240308,95046380,200,0,32,7592488,0,67,7560574,0,2013,0,20240308095046380
000004.SZ,13.030000,20240308,95046410,100,1303,66,7592631,0,48,7576744,7592630,2013,1,20240308095046410
000004.SZ,13.030000,20240308,95046410,200,2606,66,7592632,0,48,7577796,7592630,2013,1,20240308095046410
000004.SZ,13.030000,20240308,95046410,700,9121,66,7592633,0,48,7581534,7592630,2013,1,20240308095046410
000004.SZ,13.020000,20240308,95046720,100,1302,83,7594059,0,48,7594058,7352609,2013,2,20240308095046720
000004.SZ,13.020000,20240308,95046720,500,6510,83,7594060,0,48,7594058,7354639,2013,2,20240308095046720
000004.SZ,13.020000,20240308,95046720,1000,13020,83,7594061,0,48,7594058,7438153,2013,2,20240308095046720
000004.SZ,0.000000,20240308,95046970,3200,0,32,7594994,0,67,5375229,0,2013,0,20240308095046970
000004.SZ,13.010000,20240308,95050760,400,5204,83,7609111,0,48,7609110,7280583,2013,2,20240308095050760
000004.SZ,13.010000,20240308,95050760,500,6505,83,7609112,0,48,7609110,7293462,2013,2,20240308095050760
000004.SZ,13.010000,20240308,95050760,1100,14311,83,7609113,0,48,7609110,7305898,2013,2,20240308095050760
000004.SZ,0.000000,20240308,95050940,1900,0,32,7609684,0,67,0,7498446,2013,0,20240308095050940
000004.SZ,13.020000,20240308,95051270,600,7812,66,7611093,0,48,7594058,7611092,2013,1,20240308095051270
000004.SZ,0.000000,20240308,95052330,400,0,32,7615389,0,67,7596837,0,2013,0,20240308095052330
000004.SZ,0.000000,20240308,95052380,3200,0,32,7615644,0,67,7604580,0,2013,0,20240308095052380
000004.SZ,13.010000,20240308,95053310,500,6505,83,7619072,0,48,7619071,7305898,2013,2,20240308095053310
000004.SZ,0.000000,20240308,95053580,1400,0,32,7619850,0,67,7576853,0,2013,0,20240308095053580
000004.SZ,13.010000,20240308,95053820,600,7806,83,7620455,0,48,7620454,7305898,2013,2,20240308095053820
000004.SZ,13.010000,20240308,95054080,400,5204,83,7621239,0,48,7621238,7305898,2013,2,20240308095054080
000004.SZ,0.000000,20240308,95055370,500,0,32,7626255,0,67,0,7477972,2013,0,20240308095055370
000004.SZ,13.010000,20240308,95055510,300,3903,83,7626786,0,48,7626785,7305898,2013,2,20240308095055510
000004.SZ,13.010000,20240308,95055510,300,3903,83,7626787,0,48,7626785,7488845,2013,2,20240308095055510
000004.SZ,13.010000,20240308,95055510,2600,33826,83,7626788,0,48,7626785,7507141,2013,2,20240308095055510
000004.SZ,0.000000,20240308,95055800,1800,0,32,7627726,0,67,304330,0,2013,0,20240308095055800
000004.SZ,13.010000,20240308,95055940,2700,35127,83,7628069,0,48,7628068,7507141,2013,2,20240308095055940
000004.SZ,0.000000,20240308,95056220,200,0,32,7629044,0,67,7466994,0,2013,0,20240308095056220
000004.SZ,13.000000,20240308,95056780,800,10400,83,7630666,0,48,7630665,7056735,2013,2,20240308095056780
000004.SZ,13.000000,20240308,95058000,200,2600,83,7635032,0,48,7635031,7056735,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,16900,219700,83,7635033,0,48,7635031,7097688,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,200,2600,83,7635034,0,48,7635031,7108922,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,400,5200,83,7635035,0,48,7635031,7109614,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,200,2600,83,7635036,0,48,7635031,7137936,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,100,1300,83,7635037,0,48,7635031,7215849,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,3900,50700,83,7635038,0,48,7635031,7238497,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,600,7800,83,7635039,0,48,7635031,7265260,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,100,1300,83,7635040,0,48,7635031,7300925,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,400,5200,83,7635041,0,48,7635031,7327657,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,100,1300,83,7635042,0,48,7635031,7352255,2013,2,20240308095058000
000004.SZ,13.000000,20240308,95058000,2000,26000,83,7635043,0,48,7635031,7506820,2013,2,20240308095058000
000004.SZ,0.000000,20240308,95058710,300,0,32,7637726,0,67,7102451,0,2013,0,20240308095058710
000004.SZ,12.990000,20240308,95100730,1800,23382,83,7644957,0,48,7644956,7059891,2013,2,20240308095100730
000004.SZ,0.000000,20240308,95102580,200,0,32,7651862,0,67,0,7067571,2013,0,20240308095102580
000004.SZ,12.990000,20240308,95103790,200,2598,83,7656898,0,48,7656897,7654478,2013,2,20240308095103790
